date,temp,temp_highest,temp_lowest,cloud,rainfall,temp_5,temp_highest_5,temp_lowest_5,cloud_5,rainfall_5,temp_10,temp_highest_10,temp_lowest_10,cloud_10,rainfall_10,temp_15,temp_highest_15,temp_lowest_15,cloud_15,rainfall_15,temp_20,temp_highest_20,temp_lowest_20,cloud_20,rainfall_20,temp_25,temp_highest_25,temp_lowest_25,cloud_25,rainfall_25,temp_30,temp_highest_30,temp_lowest_30,cloud_30,rainfall_30
2008-03-14,8.5,14.1,3.7,1.9,0.0,48.3,72.89999999999999,29.099999999999998,20.7,0.4,71.1,120.9,32.400000000000006,31.199999999999996,0.5,86.30000000000001,155.7,34.7,53.199999999999996,4.7,87.0,178.3,15.399999999999999,68.30000000000001,18.7,97.9,212.4,5.300000000000001,79.30000000000001,19.7,85.10000000000001,222.70000000000002,-26.60000000000001,83.7,19.699999999999996
2008-03-15,8.3,13.5,4.5,5.8,0.0,50.099999999999994,75.1,30.2,22.0,0.4,76.6,126.39999999999999,38.6,36.699999999999996,0.5,90.0,159.4,37.5,54.49999999999999,4.7,96.8,187.4,27.099999999999998,73.60000000000001,18.7,105.7,220.7,14.9,84.5,19.7,95.50000000000001,233.5,-15.100000000000009,88.6,19.7
2008-03-16,7.3,12.0,4.0,1.3,0.0,46.5,70.8,27.4,19.700000000000003,0.4,79.6,130.6,41.1,32.900000000000006,0.4,94.3,163.6,42.0,54.89999999999999,4.7,105.0,196.9,34.199999999999996,67.1,12.1,110.3,225.1,19.400000000000002,85.0,19.7,106.30000000000001,245.29999999999998,-4.900000000000006,89.6,19.7
2008-03-17,9.0,15.1,2.5,0.6,NaN,43.0,66.7,21.9,19.500000000000004,0.4,84.1,136.1,43.5,33.5,0.4,100.7,173.4,43.8,46.699999999999996,4.5,115.1,210.79999999999998,39.2,63.3,4.7,114.9,230.6,23.1,83.19999999999999,19.7,118.7,259.2,4.999999999999997,90.1,19.7
2008-03-18,12.3,19.1,6.0,4.1,NaN,45.400000000000006,73.80000000000001,20.7,13.7,0.0,91.1,144.4,49.1,36.6,0.4,109.8,184.5,49.9,46.99999999999999,4.5,126.3,223.8,49.4,67.4,4.7,121.3,239.20000000000002,27.9,80.69999999999999,18.7,133.3,276.1,16.5,94.19999999999999,19.699999999999996
2008-03-19,11.2,17.3,7.6,2.8,NaN,48.10000000000001,77.0,24.6,14.599999999999998,0.0,96.4,149.9,53.699999999999996,35.3,0.4,119.19999999999999,197.9,57.00000000000001,45.79999999999999,0.5,134.39999999999998,232.7,59.300000000000004,67.8,4.7,135.1,255.3,40.0,82.89999999999999,18.7,146.0,289.40000000000003,29.9,93.89999999999999,19.7
2008-03-20,11.6,17.9,5.2,0.0,NaN,51.4,81.4,25.3,8.8,0.0,101.5,156.50000000000003,55.50000000000001,30.8,0.4,127.99999999999999,207.79999999999998,63.900000000000006,45.49999999999999,0.5,141.4,240.8,62.800000000000004,63.300000000000004,4.7,148.2,268.8,52.400000000000006,82.4,18.7,157.1,302.09999999999997,40.2,93.29999999999998,19.7
2008-03-21,13.1,19.8,7.2,2.8,NaN,57.2,89.2,28.5,10.299999999999999,0.0,103.69999999999999,160.00000000000003,55.900000000000006,29.999999999999996,0.4,136.79999999999998,219.8,69.60000000000001,43.2,0.4,151.5,252.8,70.5,65.2,4.7,162.2,286.1,62.7,77.39999999999999,12.100000000000001,167.49999999999997,314.3,47.900000000000006,95.29999999999998,19.7
2008-03-22,12.3,16.9,7.8,8.9,7.0,60.5,91.0,33.8,18.6,7.0,103.49999999999999,157.70000000000002,55.7,38.1,7.4,144.6,227.10000000000002,77.3,52.099999999999994,7.4,161.20000000000002,264.40000000000003,77.6,65.3,11.5,175.60000000000002,301.8,73.0,81.9,11.7,175.4,321.59999999999997,56.900000000000006,101.79999999999998,26.7
2008-03-23,7.6,8.9,5.0,10.0,27.5,55.800000000000004,80.80000000000001,32.8,24.5,34.5,101.2,154.60000000000002,53.5,38.199999999999996,34.5,146.89999999999998,225.20000000000005,81.9,61.099999999999994,34.9,165.6,265.3,82.7,71.5,39.0,182.1,304.59999999999997,82.2,91.9,39.2,177.1,319.99999999999994,60.7,105.19999999999999,53.2
2008-03-24,6.6,11.8,3.7,5.3,1.0,51.2,75.3,28.9,27.0,35.5,99.29999999999998,152.30000000000004,53.5,41.599999999999994,35.5,147.6,225.20000000000005,82.6,62.29999999999999,35.9,170.4,273.20000000000005,85.9,72.8,36.0,185.6,308.00000000000006,88.2,94.8,40.2,186.29999999999998,330.59999999999997,68.9,109.89999999999999,54.2
2008-03-25,4.4,6.0,3.0,5.8,0.5,44.0,63.400000000000006,26.7,32.8,36.0,95.39999999999999,144.8,52.00000000000001,41.599999999999994,36.0,145.5,219.90000000000006,82.20000000000002,63.599999999999994,36.4,172.0,271.2,90.6,78.29999999999998,36.5,185.4,304.2,89.5,96.1,40.7,192.2,332.2,79.10000000000001,115.2,54.7
2008-03-26,6.6,10.3,3.3,4.1,NaN,37.5,53.89999999999999,22.8,34.1,36.0,94.69999999999999,143.10000000000002,51.3,44.4,36.0,141.2,213.90000000000006,78.7,64.1,36.4,174.29999999999998,273.7,92.4,77.29999999999998,36.4,189.0,306.70000000000005,93.3,99.3,40.7,199.7,340.0,85.5,111.49999999999999,48.1
2008-03-27,7.1,9.6,5.0,5.6,0.0,32.300000000000004,46.6,20.0,30.800000000000004,29.0,92.79999999999998,137.6,53.8,49.400000000000006,36.0,135.79999999999998,204.30000000000004,75.7,68.89999999999999,36.4,176.9,273.70000000000005,97.3,82.89999999999999,36.4,193.49999999999997,311.0,97.60000000000001,96.1,40.5,207.9,348.40000000000003,93.0,112.69999999999999,40.7
2008-03-28,7.4,12.5,2.4,3.1,NaN,32.1,50.2,17.4,23.9,1.5,87.89999999999999,131.0,50.199999999999996,48.400000000000006,36.0,133.29999999999998,204.80000000000004,70.9,62.099999999999994,36.0,179.0,275.40000000000003,99.3,84.99999999999999,36.4,197.7,315.5,100.1,95.39999999999999,40.5,214.2,354.8,99.60000000000001,115.79999999999998,40.7
2008-03-29,6.0,8.1,5.0,10.0,13.0,31.5,46.5,18.700000000000003,28.599999999999998,13.5,82.7,121.8,47.6,55.6,49.0,130.79999999999998,198.80000000000004,72.2,70.19999999999999,49.0,179.1,271.70000000000005,101.3,90.89999999999998,49.4,201.9,319.7,104.60000000000001,101.4,49.5,217.1,354.5000000000001,106.9,123.39999999999998,53.7
2008-03-30,7.2,10.3,5.0,8.8,0.2,34.300000000000004,50.8,20.700000000000003,31.599999999999998,13.2,78.3,114.2,47.4,64.39999999999999,49.2,129.7,195.60000000000002,72.7,73.2,49.2,179.79999999999998,270.7,102.9,95.19999999999999,49.6,206.29999999999998,322.00000000000006,111.3,109.89999999999999,49.7,219.7,355.00000000000006,110.2,127.69999999999997,53.900000000000006
2008-03-31,8.1,12.4,4.2,3.9,NaN,35.8,52.9,21.599999999999998,31.4,13.2,73.3,106.8,44.400000000000006,65.5,49.2,130.5,196.00000000000003,72.89999999999999,75.80000000000001,49.2,177.0,266.8,100.3,95.5,49.6,210.1,326.59999999999997,114.00000000000001,108.69999999999999,49.6,224.79999999999998,359.6000000000001,114.9,130.7,53.900000000000006
2008-04-01,8.8,13.7,4.9,3.6,NaN,37.5,57.0,21.5,29.4,13.2,69.8,103.60000000000001,41.5,60.2,42.2,130.29999999999998,194.6,75.3,78.80000000000001,49.2,173.29999999999998,261.3,97.2,98.3,49.6,214.4,330.7,118.80000000000001,112.3,49.6,230.99999999999997,368.0,119.10000000000002,125.49999999999999,53.7
2008-04-02,7.6,10.2,6.2,6.8,2.5,37.699999999999996,54.7,25.3,33.1,15.7,69.8,104.9,42.7,56.99999999999999,17.2,125.59999999999998,185.7,75.5,81.5,51.7,171.0,259.5,96.20000000000002,95.19999999999999,51.7,216.70000000000002,330.09999999999997,124.60000000000001,118.09999999999998,52.1,235.39999999999998,370.2,125.4,128.5,56.2
2008-04-03,8.7,13.2,4.6,0.1,NaN,40.400000000000006,59.80000000000001,24.9,23.200000000000003,2.7,71.89999999999999,106.30000000000001,43.6,51.8,16.2,123.1,181.59999999999997,72.5,78.8,51.7,171.2,258.59999999999997,97.10000000000001,93.39999999999999,51.7,219.5,331.49999999999994,126.19999999999999,114.1,52.1,242.29999999999998,379.49999999999994,129.50000000000003,124.6,52.2
2008-04-04,10.1,16.5,3.8,1.1,NaN,43.300000000000004,66.0,23.7,15.5,2.5,77.6,116.8,44.4,47.1,15.7,121.59999999999998,180.2,71.1,79.89999999999998,51.7,173.0,261.59999999999997,96.39999999999999,88.69999999999997,51.7,223.1,336.7,126.60000000000001,110.69999999999999,52.1,249.59999999999997,388.0,135.00000000000003,125.39999999999998,52.2
2008-04-05,12.9,19.1,7.4,3.3,NaN,48.099999999999994,72.69999999999999,26.9,14.899999999999999,2.5,83.89999999999999,125.6,48.49999999999999,46.3,15.7,121.39999999999999,179.49999999999997,71.30000000000001,80.39999999999998,51.7,178.6,268.7,99.8,90.69999999999999,51.7,225.1,339.5,127.2,110.39999999999999,52.1,258.2,399.29999999999995,140.90000000000003,123.59999999999997,52.1
2008-04-06,14.8,22.6,8.6,5.4,1.0,54.099999999999994,81.6,30.6,16.700000000000003,3.5,91.6,138.6,52.1,46.1,16.7,123.89999999999999,185.2,72.1,76.89999999999999,45.7,184.4,276.2,105.89999999999999,95.49999999999999,52.7,227.4,342.90000000000003,127.8,115.0,53.1,268.5,412.3,149.40000000000003,128.99999999999997,53.1
2008-04-07,13.2,18.6,9.8,4.6,0.5,59.7,90.0,34.2,14.5,1.5,97.39999999999999,144.7,59.5,47.6,17.2,129.5,194.9,76.89999999999999,71.49999999999999,18.7,185.3,275.7,109.69999999999999,95.99999999999999,53.2,230.7,349.5,130.4,109.69999999999999,53.2,276.4,420.1,158.80000000000004,132.59999999999997,53.6
2008-04-08,16.4,23.9,9.3,1.9,NaN,67.4,100.70000000000002,38.9,16.3,1.5,107.80000000000001,160.5,63.8,39.5,4.2,139.29999999999998,207.0,82.5,68.1,17.7,190.50000000000003,282.3,111.39999999999999,95.10000000000001,53.2,238.6,359.29999999999995,136.0,109.70000000000002,53.2,286.9,432.2,165.10000000000002,130.4,53.6
2008-04-09,13.2,16.7,9.2,10.0,11.5,70.5,100.9,44.3,25.2,13.0,113.8,166.9,68.0,40.699999999999996,15.5,148.1,217.7,88.7,72.3,28.7,192.1,281.09999999999997,115.39999999999999,105.10000000000001,64.7,243.5,362.5,140.7,113.9,64.7,293.59999999999997,437.6,170.9,135.89999999999998,65.1
2008-04-10,15.6,21.8,9.2,4.0,1.5,73.19999999999999,103.6,46.099999999999994,25.9,14.5,121.3,176.3,73.0,40.8,17.0,157.09999999999997,229.2,94.6,72.19999999999999,30.2,194.59999999999997,283.1,117.39999999999999,106.30000000000001,66.2,251.79999999999998,372.3,145.89999999999998,116.60000000000002,66.2,298.3,443.1,173.3,136.3,66.6
2008-04-11,14.2,19.3,10.8,3.6,NaN,72.6,100.3,48.3,24.1,13.5,126.69999999999999,181.90000000000003,78.89999999999999,40.800000000000004,17.0,164.19999999999996,238.9,100.4,70.19999999999999,30.2,196.49999999999997,285.5,120.4,101.0,59.2,257.0,376.5,154.20000000000002,119.6,66.2,300.0,443.20000000000005,176.1,139.1,66.6
2008-04-12,13.8,18.4,9.7,8.4,0.3,73.19999999999999,100.1,48.2,27.9,13.3,132.9,190.10000000000002,82.4,42.4,14.8,170.6,244.8,107.7,75.5,30.5,202.7,295.0,125.10000000000001,99.4,32.0,258.5,375.79999999999995,157.89999999999998,123.9,66.5,303.90000000000003,449.59999999999997,178.6,137.6,66.5
2008-04-13,12.8,16.8,9.9,5.6,0.1,69.6,92.99999999999999,48.8,31.6,13.4,137.0,193.70000000000002,87.7,47.9,14.9,177.40000000000003,253.50000000000003,112.60000000000001,71.1,17.6,208.9,300.0,131.3,99.69999999999999,31.1,260.1,375.3,160.20000000000002,126.7,66.6,308.2,452.29999999999995,184.79999999999998,141.3,66.6
2008-04-14,13.5,20.2,7.7,2.3,NaN,69.89999999999999,96.5,47.300000000000004,23.900000000000002,1.9000000000000001,140.39999999999998,197.4,91.60000000000001,49.1,14.9,183.70000000000002,263.40000000000003,115.30000000000001,64.6,17.400000000000002,218.0,314.2,135.99999999999997,96.19999999999999,30.6,262.0,377.59999999999997,162.7,129.00000000000003,66.60000000000001,313.40000000000003,459.0,187.99999999999997,137.8,66.6
2008-04-15,15.6,22.1,9.5,4.1,NaN,69.89999999999999,96.80000000000001,47.6,24.0,0.4,143.1,200.4,93.7,49.9,14.9,191.20000000000002,273.1,120.60000000000001,64.8,17.400000000000002,227.00000000000003,326.0,142.20000000000002,96.19999999999999,30.6,264.5,379.90000000000003,165.0,130.3,66.60000000000001,321.70000000000005,469.1,193.49999999999997,140.60000000000002,66.6
2008-04-16,18.1,25.7,11.2,4.4,NaN,73.80000000000001,103.2,48.0,24.799999999999997,0.4,146.39999999999998,203.49999999999997,96.3,48.9,13.9,200.5,285.1,126.9,65.60000000000001,17.400000000000002,238.0,342.1,148.39999999999998,94.99999999999999,30.6,270.3,388.7,168.39999999999998,125.80000000000001,59.6,330.80000000000007,479.7,202.2,144.4,66.6
2008-04-17,18.6,24.6,13.5,1.6,NaN,78.6,109.4,51.8,18.0,0.1,151.79999999999998,209.49999999999997,100.0,45.9,13.4,211.5,299.50000000000006,134.20000000000002,60.4,14.9,249.19999999999996,354.20000000000005,159.5,93.49999999999999,30.6,281.3,404.40000000000003,176.9,117.39999999999999,32.1,337.1000000000001,485.2,209.69999999999996,141.9,66.6
2008-04-18,18.5,24.8,12.4,0.3,NaN,84.30000000000001,117.39999999999999,54.3,12.700000000000001,0.0,153.9,210.4,103.1,44.3,13.4,221.29999999999998,311.1,142.00000000000003,60.599999999999994,14.9,261.69999999999993,370.9000000000001,166.9,83.79999999999998,17.599999999999998,293.2,417.40000000000003,185.6,112.39999999999999,31.1,344.4000000000001,492.70000000000005,214.5,139.4,66.6
2008-04-19,20.1,28.0,13.1,0.3,NaN,90.9,125.2,59.7,10.700000000000001,0.0,160.8,221.70000000000002,107.0,34.599999999999994,1.9,231.29999999999995,322.6,151.3,59.8,14.9,274.59999999999997,388.6,175.0,75.29999999999998,17.4,308.90000000000003,439.40000000000003,195.70000000000002,106.89999999999999,30.6,352.9000000000001,502.8,222.39999999999998,139.70000000000005,66.60000000000001
2008-04-20,20.6,26.1,15.0,6.1,NaN,95.9,129.2,65.2,12.7,0.0,165.8,226.0,112.79999999999998,36.699999999999996,0.4,238.99999999999997,329.6,158.9,62.599999999999994,14.9,287.1,402.30000000000007,185.8,77.49999999999997,17.400000000000002,322.9,455.20000000000005,207.4,108.9,30.6,360.4000000000001,509.1000000000001,230.2,143.00000000000003,66.60000000000001
2008-04-21,19.7,23.5,17.1,9.9,NaN,97.50000000000001,127.0,71.1,18.200000000000003,0.0,171.29999999999998,230.2,119.1,43.0,0.4,243.89999999999995,330.5,167.4,67.1,13.9,298.0,412.1,198.0,83.79999999999998,17.4,335.5,469.1,219.5,113.20000000000002,30.6,367.80000000000007,515.7,239.49999999999997,144.0,59.6
2008-04-22,16.5,19.5,12.8,10.0,8.0,95.4,121.9,70.4,26.6,8.0,174.0,231.3,122.2,44.599999999999994,8.1,247.19999999999996,331.4,170.4,72.5,21.4,306.9,421.40000000000003,204.6,87.0,22.9,344.6,476.1,229.90000000000003,120.1,38.6,376.70000000000005,526.3000000000001,247.3,143.99999999999997,40.1
2008-04-23,10.4,13.3,7.4,8.3,4.0,87.30000000000001,110.39999999999999,65.4,34.6,12.0,171.60000000000002,227.8,119.7,47.3,12.0,241.2,320.8,168.5,78.89999999999999,25.4,308.59999999999997,421.50000000000006,207.40000000000003,95.19999999999999,26.9,349.0,481.3,232.3,118.39999999999999,29.6,380.5,527.8,251.0,147.0,43.1
2008-04-24,9.6,14.3,4.8,0.6,NaN,76.8,96.69999999999999,57.1,34.9,12.0,167.70000000000002,221.90000000000003,116.8,45.6,12.0,237.6,318.40000000000003,164.10000000000002,69.49999999999999,13.9,308.1,419.3,208.40000000000003,94.69999999999999,26.9,351.40000000000003,485.3,232.10000000000002,110.19999999999999,29.4,385.70000000000005,536.1,252.80000000000004,141.79999999999998,42.6
2008-04-25,12.8,18.7,8.6,9.5,2.0,69.0,89.3,50.7,38.3,14.0,164.9,218.5,115.89999999999999,51.0,14.0,234.8,315.3,163.5,74.99999999999999,14.4,308.0,418.9,209.60000000000002,100.89999999999999,28.9,356.1,491.59999999999997,236.5,115.80000000000001,31.4,391.9,544.5000000000001,258.1,147.20000000000002,44.6
2008-04-26,10.0,12.5,6.6,8.1,7.0,59.3,78.3,40.2,36.5,21.0,156.8,205.29999999999998,111.29999999999998,54.699999999999996,21.0,230.6,308.5,159.3,79.5,21.4,303.2,408.8,207.6,103.59999999999998,34.9,357.3,490.4,238.20000000000002,120.3,38.4,394.8,547.4000000000001,259.70000000000005,149.70000000000002,51.6
2008-04-27,10.4,14.6,7.7,3.6,0.1,53.199999999999996,73.39999999999999,35.1,30.1,13.1,148.6,195.29999999999998,105.5,56.7,21.1,227.20000000000002,304.70000000000005,157.29999999999998,74.69999999999999,21.200000000000003,300.40000000000003,404.80000000000007,205.5,102.59999999999998,34.5,360.09999999999997,494.8,239.7,117.1,36.0,397.8,549.5000000000001,265.00000000000006,150.2,51.7
2008-04-28,13.1,20.0,5.6,1.5,NaN,55.9,80.1,33.3,23.3,9.1,143.2,190.49999999999997,98.7,57.9,21.1,227.50000000000003,307.90000000000003,152.99999999999997,70.6,21.1,297.1,400.90000000000003,201.79999999999998,102.19999999999999,34.5,364.5,501.59999999999997,240.70000000000002,118.5,36.0,404.90000000000003,561.4000000000001,265.6,141.7,38.7
2008-04-29,15.7,21.4,9.7,3.1,NaN,62.0,87.19999999999999,38.2,25.800000000000004,9.1,138.79999999999998,183.9,95.3,60.699999999999996,21.1,229.70000000000002,309.1,154.99999999999997,71.39999999999999,21.1,299.6,405.6,202.29999999999995,95.29999999999998,23.0,370.09999999999997,506.5,246.59999999999997,120.5,36.0,413.40000000000003,572.5,270.3,135.99999999999997,38.5
2008-04-30,18.2,23.7,12.7,6.1,NaN,67.4,92.2,42.3,22.4,7.1,136.4,181.49999999999997,93.0,60.7,21.1,232.29999999999998,310.7,158.19999999999996,73.39999999999999,21.1,302.2,407.5,205.79999999999995,97.39999999999998,21.5,375.4,511.09999999999997,251.89999999999998,123.3,36.0,423.5,583.8,278.79999999999995,138.2,38.5
2008-05-01,19.8,25.0,16.6,3.3,NaN,77.2,104.7,52.300000000000004,17.599999999999998,0.1,136.5,183.0,92.5,54.099999999999994,21.1,234.0,309.99999999999994,163.59999999999997,72.3,21.1,307.8,413.2,211.59999999999997,97.1,21.5,380.40000000000003,513.5,259.90000000000003,121.2,35.0,434.5,595.1,290.5,137.9,38.5
2008-05-02,20.3,26.5,15.7,2.9,NaN,87.1,116.6,60.3,16.9,0.0,140.29999999999998,190.0,95.4,46.99999999999999,13.1,235.7,311.9,165.79999999999998,73.60000000000001,21.1,314.3,421.3,217.59999999999997,91.6,21.2,387.50000000000006,521.4,265.79999999999995,119.5,34.5,447.2,611.4,300.0,134.0,36.0
2008-05-03,21.1,28.2,15.6,3.6,NaN,95.1,124.8,70.3,19.0,0.0,151.0,204.89999999999998,103.6,42.3,9.1,238.29999999999998,315.29999999999995,169.0,76.89999999999999,21.1,322.6,432.7,223.29999999999995,89.60000000000001,21.1,392.20000000000005,525.7,272.1,121.19999999999999,34.5,459.6,626.4000000000001,311.00000000000006,137.5,36.0
2008-05-04,18.3,21.8,14.4,9.4,1.0,97.7,125.2,75.0,25.299999999999997,1.0,159.70000000000002,212.39999999999998,113.19999999999999,51.1,10.1,236.5,309.1,170.29999999999998,86.0,22.1,327.4000000000001,434.3,229.99999999999997,96.7,22.1,397.3,530.8,277.3,120.6,24.0,467.8,631.7,321.59999999999997,145.8,37.0
2008-05-05,15.8,21.1,11.1,0.9,0.1,95.3,122.6,73.39999999999999,20.099999999999998,1.1,162.70000000000002,214.8,115.69999999999999,42.49999999999999,8.2,231.70000000000005,304.1,166.4,80.80000000000001,22.200000000000003,327.6000000000001,433.3,231.6,93.50000000000001,22.200000000000003,397.50000000000006,530.1,279.20000000000005,117.5,22.6,470.70000000000005,633.6999999999999,325.3,143.4,37.1
2008-05-06,17.2,23.4,10.2,1.1,NaN,92.7,121.0,67.0,17.900000000000002,1.1,169.9,225.7,119.3,35.5,1.2000000000000002,229.20000000000002,304.0,159.49999999999997,72.0,22.200000000000003,326.70000000000005,431.0,230.6,90.2,22.200000000000003,400.5,534.2,278.59999999999997,114.99999999999999,22.6,473.1000000000001,634.5,326.90000000000003,139.1,36.1
2008-05-07,15.8,19.0,13.3,8.0,9.5,88.2,113.5,64.6,23.0,10.6,175.3,230.1,124.9,39.9,10.6,228.5,303.5,160.0,70.0,23.7,323.90000000000003,425.40000000000003,230.4,96.60000000000002,31.700000000000003,402.5,534.8,282.20000000000005,114.6,31.799999999999997,475.7000000000001,634.9,330.4,142.5,45.1
2008-05-08,18.7,25.1,13.3,8.1,0.0,85.8,110.4,62.3,27.5,10.6,180.9,235.2,132.6,46.5,10.6,236.8,315.3,165.9,69.8,19.7,324.1,425.70000000000005,231.3,104.4,31.700000000000003,408.4,543.1,285.6,117.1,31.7,478.00000000000006,636.1,334.40000000000003,148.7,45.1
2008-05-09,18.5,23.2,14.8,5.8,NaN,86.0,111.8,62.69999999999999,23.900000000000002,9.6,183.7,237.0,137.7,49.199999999999996,10.6,245.70000000000002,324.2,175.9,75.0,19.7,322.5,420.9,233.00000000000003,109.89999999999999,31.7,413.4,546.1,292.70000000000005,120.60000000000001,31.7,483.3,642.6,340.00000000000006,144.5,33.6
2008-05-10,15.7,20.9,11.4,3.0,NaN,85.9,111.6,62.99999999999999,26.0,9.5,181.2,234.2,136.39999999999998,46.099999999999994,10.6,248.6,326.40000000000003,178.70000000000002,68.5,17.7,317.59999999999997,415.7,229.40000000000006,106.8,31.7,413.5,544.9,294.59999999999997,119.50000000000001,31.7,483.40000000000003,641.7,342.20000000000005,143.5,32.1
2008-05-11,16.0,22.4,9.8,1.8,NaN,84.7,110.6,62.60000000000001,26.700000000000003,9.5,177.39999999999998,231.60000000000002,129.60000000000002,44.599999999999994,10.6,254.6,336.29999999999995,181.90000000000003,62.199999999999996,10.7,313.9,414.59999999999997,222.10000000000005,98.69999999999999,31.7,411.4,541.5999999999999,293.2,116.9,31.7,485.2,644.8000000000001,341.2,141.70000000000002,32.1
2008-05-12,15.9,20.3,12.3,6.8,0.0,84.80000000000001,111.89999999999999,61.599999999999994,25.5,0.0,173.00000000000003,225.4,126.19999999999999,48.5,10.6,260.09999999999997,341.99999999999994,186.50000000000006,65.39999999999999,10.6,313.3,415.3999999999999,221.60000000000005,95.49999999999999,23.7,408.7,537.3,292.0,122.10000000000001,31.7,487.29999999999995,646.6999999999999,343.80000000000007,140.10000000000002,31.799999999999997
2008-05-13,12.3,15.7,9.7,8.6,1.5,78.4,102.5,58.0,26.0,1.5,164.20000000000002,212.9,120.30000000000001,53.49999999999999,12.1,259.3,337.69999999999993,190.60000000000002,72.49999999999999,12.1,315.2,417.79999999999995,223.9,95.79999999999998,21.2,402.50000000000006,528.2,289.3,130.4,33.2,486.79999999999995,645.6,343.6,143.1,33.2
2008-05-14,13.1,18.0,8.1,2.8,NaN,73.0,97.3,51.300000000000004,23.0,1.5,159.0,209.09999999999997,114.0,46.9,11.1,256.7,334.29999999999995,189.0,72.19999999999999,12.1,318.7,421.49999999999994,227.20000000000002,97.99999999999999,21.2,395.5,518.2,284.3,132.90000000000003,33.2,486.4,643.4,344.00000000000006,143.60000000000002,33.2
2008-05-15,14.4,19.2,8.7,1.5,NaN,71.7,95.60000000000001,48.599999999999994,21.5,1.5,157.60000000000002,207.2,111.60000000000001,47.5,11.0,252.9,329.79999999999995,184.99999999999997,67.6,12.1,320.29999999999995,422.0,227.29999999999998,89.99999999999999,19.2,389.29999999999995,511.3,277.99999999999994,128.3,33.2,485.2,640.5,343.2,141.00000000000003,33.2
2008-05-16,15.7,22.3,10.0,1.5,NaN,71.4,95.5,48.8,21.2,1.5,156.1,206.1,111.4,47.900000000000006,11.0,248.79999999999998,327.1,178.4,65.79999999999998,12.1,326.0,431.79999999999995,230.69999999999996,83.39999999999999,12.2,385.3,510.1,270.9,119.9,33.2,482.79999999999995,637.0999999999999,342.0,138.10000000000002,33.2
2008-05-17,17.6,24.4,11.3,2.1,NaN,73.1,99.6,47.8,16.5,1.5,157.9,211.50000000000003,109.39999999999999,42.0,1.5,246.10000000000002,325.0,173.99999999999997,65.0,12.1,333.2,441.6,234.29999999999998,81.89999999999999,12.1,386.40000000000003,515.0,269.40000000000003,112.0,25.2,481.8,636.9,339.8,138.60000000000002,33.2
2008-05-18,13.5,16.1,11.9,9.6,30.0,74.30000000000001,100.0,49.99999999999999,17.5,30.0,152.7,202.5,108.00000000000001,43.5,31.5,238.5,312.9,170.3,70.99999999999999,42.1,333.59999999999997,437.69999999999993,240.6,89.99999999999999,42.1,389.5,517.8,273.9,113.29999999999998,51.2,476.80000000000007,628.2,339.3,147.9,63.2
2008-05-19,13.0,18.3,9.7,5.6,0.1,74.2,100.3,51.599999999999994,20.299999999999997,30.1,147.2,197.6,102.9,43.300000000000004,31.6,233.2,309.4,165.6,67.2,41.2,330.90000000000003,434.6,240.6,92.49999999999997,42.2,392.9,521.8,278.8,118.3,51.300000000000004,469.7,618.5,335.9,153.20000000000002,63.300000000000004
2008-05-20,15.1,21.1,8.6,0.9,NaN,74.89999999999999,102.20000000000002,51.50000000000001,19.699999999999996,30.1,146.6,197.8,100.10000000000001,41.2,31.6,232.5,309.40000000000003,163.1,67.2,41.1,327.80000000000007,432.00000000000006,236.5,87.29999999999998,42.2,395.20000000000005,524.1999999999999,278.8,109.7,49.3,464.2,613.5,329.49999999999994,148.0,63.300000000000004
2008-05-21,16.8,20.8,12.9,4.6,4.0,76.0,100.7,54.400000000000006,22.799999999999997,34.1,147.4,196.20000000000002,103.2,44.0,35.6,232.1,306.8,165.79999999999998,70.7,45.1,324.8,427.80000000000007,232.79999999999998,88.6,46.2,402.00000000000006,532.5,285.1,106.19999999999999,46.3,461.30000000000007,610.8,325.29999999999995,142.7,67.30000000000001
2008-05-22,20.5,25.8,14.9,5.5,NaN,78.9,102.10000000000001,58.0,26.199999999999996,34.1,152.0,201.70000000000005,105.80000000000001,42.699999999999996,35.6,236.8,313.6000000000001,167.4,68.2,35.6,325.00000000000006,427.1,231.99999999999997,91.19999999999999,46.2,412.1,543.6999999999999,292.29999999999995,108.1,46.2,465.30000000000007,617.0999999999999,327.4,138.2,59.300000000000004
2008-05-23,21.5,24.9,17.6,7.9,NaN,86.9,110.9,63.699999999999996,24.5,4.1,161.2,210.90000000000003,113.69999999999999,42.0,34.1,239.6,313.4,171.70000000000002,68.0,35.6,325.40000000000003,423.8,234.0,95.5,46.2,420.5,548.5999999999999,304.30000000000007,114.5,46.2,476.40000000000003,628.6999999999998,337.59999999999997,137.79999999999998,55.300000000000004
2008-05-24,23.0,28.5,17.5,4.8,NaN,96.9,121.1,71.5,23.7,4.0,171.10000000000002,221.4,123.1,44.0,34.1,244.1,318.7,174.4,67.0,35.6,330.1,430.5,237.1,90.89999999999999,45.2,427.8,555.7,312.1,116.19999999999999,46.2,489.8,642.8999999999999,350.3,142.00000000000003,55.300000000000004
